ID,Folio,Tipo Documento,Cancelada,DocStatus,Tipo Documento,Corfirmada,TransaccionID,Fecha Creacion,Fecha Detalle,productoID,Producto,Cantidad,Precio,Moneda,Monto,VendedorID,Vendedor,CategoriaID,Categoria,ProveedorID,Proveedor,clienteID,Cliente,Direccion Cliente
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,A00001,IBM Infoprint 1312,8,122811.49,MXP,982491.92,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,A00002,IBM Infoprint 1222,6,61405.74,MXP,368434.44,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,A00003,IBM Infoprint 1226,2,92108.5,MXP,184217,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,8,153514.24,MXP,1228113.92,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,6,122811.49,MXP,736868.94,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,1,436396.62,MXP,436396.62,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
26,26,13,Not Cancelled,Closed,Factura,Y,390,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,1,417974.69,MXP,417974.69,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
27,27,13,Not Cancelled,Closed,Factura,Y,391,00:00.0,00:00.0,A00002,IBM Infoprint 1222,10,53730.03,MXP,537300.3,-1,Gerente de Ventas,101,Impresoras J.B.,3,J.B.,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
27,27,13,Not Cancelled,Closed,Factura,Y,391,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,10,134324.96,MXP,1343249.6,-1,Gerente de Ventas,102,Impresoras Rainbow,2,Rainbow,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
27,27,13,Not Cancelled,Closed,Factura,Y,391,00:00.0,00:00.0,A00006,HP 600 Series Inc,10,107460.05,MXP,1074600.5,-1,Gerente de Ventas,102,Impresoras Rainbow,2,Rainbow,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
27,27,13,Not Cancelled,Closed,Factura,Y,391,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,2,365727.85,MXP,731455.7,-1,Gerente de Ventas,105,PCs,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
27,27,13,Not Cancelled,Closed,Factura,Y,391,00:00.0,00:00.0,P10004,PC Set 2,4,134415.96,MXP,537663.84,-1,Gerente de Ventas,100,Artículos,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,C00007,Hard Disk Seagate 400 GB,15,191892.8,MXP,2878392,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,A00003,IBM Infoprint 1226,10,115135.62,MXP,1151356.2,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,C00005,WLAN Card,15,23027.12,MXP,345406.8,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,B10000,Printer Label,50,383.9,MXP,19195,-1,Bill Levine,100,Artículos,5,LeMon,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,LM4029MC,Memory Chip,20,19189.22,MXP,383784.4,-1,Bill Levine,103,Accesorios,8,A+ Electronics,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
28,28,13,Not Cancelled,Closed,Factura,Y,392,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,5,545495.78,MXP,2727478.9,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
29,29,13,Not Cancelled,Closed,Factura,Y,393,00:00.0,00:00.0,S10000,Server Point 10000,2,354042.43,MXP,708084.86,-1,Jim Boswick,104,Servidores,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
29,29,13,Not Cancelled,Closed,Factura,Y,393,00:00.0,00:00.0,A00001,IBM Infoprint 1312,5,76757.18,MXP,383785.9,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
29,29,13,Not Cancelled,Closed,Factura,Y,393,00:00.0,00:00.0,A00002,IBM Infoprint 1222,5,38378.59,MXP,191892.95,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
30,30,13,Not Cancelled,Closed,Factura,Y,394,00:00.0,00:00.0,A00003,IBM Infoprint 1226,10,92108.5,MXP,921085,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
30,30,13,Not Cancelled,Closed,Factura,Y,394,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,5,153514.24,MXP,767571.2,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
30,30,13,Not Cancelled,Closed,Factura,Y,394,00:00.0,00:00.0,C00001,Motherboard P4 Turbo,15,122811.49,MXP,1842172.35,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
30,30,13,Not Cancelled,Closed,Factura,Y,394,00:00.0,00:00.0,P10004,PC Set 2,2,153618.24,MXP,307236.48,-1,Jim Boswick,100,Artículos,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
30,30,13,Not Cancelled,Closed,Factura,Y,394,00:00.0,00:00.0,P10003,PC Set 1,2,92212.5,MXP,184425,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
31,31,13,Not Cancelled,Closed,Factura,Y,395,00:00.0,00:00.0,A00002,IBM Infoprint 1222,4,53730.03,MXP,214920.12,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
31,31,13,Not Cancelled,Closed,Factura,Y,395,00:00.0,00:00.0,A00003,IBM Infoprint 1226,4,80594.93,MXP,322379.72,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
31,31,13,Not Cancelled,Closed,Factura,Y,395,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,4,134324.96,MXP,537299.84,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
31,31,13,Not Cancelled,Closed,Factura,Y,395,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,1,381847.05,MXP,381847.05,-1,Brad Thompson,105,PCs,1,I-Tech,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
32,32,13,Not Cancelled,Closed,Factura,Y,396,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,8,153514.24,MXP,1228113.92,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
32,32,13,Not Cancelled,Closed,Factura,Y,396,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,7,122811.49,MXP,859680.43,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
32,32,13,Not Cancelled,Closed,Factura,Y,396,00:00.0,00:00.0,A00006,HP 600 Series Inc,6,122811.49,MXP,736868.94,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
32,32,13,Not Cancelled,Closed,Factura,Y,396,00:00.0,00:00.0,S10000,Server Point 10000,1,566467.89,MXP,566467.89,-1,Sofia Klogg,104,Servidores,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
32,32,13,Not Cancelled,Closed,Factura,Y,396,00:00.0,00:00.0,P10003,PC Set 1,2,92212.5,MXP,184425,-1,Sofia Klogg,105,PCs,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
33,33,13,Not Cancelled,Closed,Factura,Y,397,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,2,545495.78,MXP,1090991.56,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
33,33,13,Not Cancelled,Closed,Factura,Y,397,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,2,522468.36,MXP,1044936.72,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
33,33,13,Not Cancelled,Closed,Factura,Y,397,00:00.0,00:00.0,P10003,PC Set 1,3,115265.62,MXP,345796.86,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
33,33,13,Not Cancelled,Closed,Factura,Y,397,00:00.0,00:00.0,P10004,PC Set 2,3,192022.8,MXP,576068.4,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
33,33,13,Not Cancelled,Closed,Factura,Y,397,00:00.0,00:00.0,B10000,Printer Label,150,383.9,MXP,57585,-1,Bill Levine,100,Artículos,5,LeMon,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
34,34,13,Not Cancelled,Closed,Factura,Y,398,00:00.0,00:00.0,A00001,IBM Infoprint 1312,2,122811.49,MXP,245622.98,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
34,34,13,Not Cancelled,Closed,Factura,Y,398,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,2,153514.24,MXP,307028.48,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
34,34,13,Not Cancelled,Closed,Factura,Y,398,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,2,436396.62,MXP,872793.24,-1,Brad Thompson,105,PCs,1,I-Tech,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
34,34,13,Not Cancelled,Closed,Factura,Y,398,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,2,417974.69,MXP,835949.38,-1,Brad Thompson,105,PCs,1,I-Tech,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
35,35,13,Not Cancelled,Closed,Factura,Y,399,00:00.0,00:00.0,S10000,Server Point 10000,2,495659.4,MXP,991318.8,-1,Gerente de Ventas,104,Servidores,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
35,35,13,Not Cancelled,Closed,Factura,Y,399,00:00.0,00:00.0,P10003,PC Set 1,5,80685.93,MXP,403429.65,-1,Gerente de Ventas,105,PCs,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
35,35,13,Not Cancelled,Closed,Factura,Y,399,00:00.0,00:00.0,P10004,PC Set 2,5,134415.96,MXP,672079.8,-1,Gerente de Ventas,100,Artículos,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
35,35,13,Not Cancelled,Closed,Factura,Y,399,00:00.0,00:00.0,A00003,IBM Infoprint 1226,10,80594.93,MXP,805949.3,-1,Gerente de Ventas,101,Impresoras J.B.,3,J.B.,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
35,35,13,Not Cancelled,Closed,Factura,Y,399,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,10,107460.05,MXP,1074600.5,-1,Gerente de Ventas,102,Impresoras Rainbow,2,Rainbow,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
36,36,13,Not Cancelled,Closed,Factura,Y,400,00:00.0,00:00.0,B10000,Printer Label,50,307.12,MXP,15356,-1,Brad Thompson,100,Artículos,5,LeMon,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
36,36,13,Not Cancelled,Closed,Factura,Y,400,00:00.0,00:00.0,LM4029MC,Memory Chip,20,15351.38,MXP,307027.6,-1,Brad Thompson,103,Accesorios,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
36,36,13,Not Cancelled,Closed,Factura,Y,400,00:00.0,00:00.0,A00006,HP 600 Series Inc,10,122811.49,MXP,1228114.9,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
37,37,13,Not Cancelled,Closed,Factura,Y,401,00:00.0,00:00.0,A00001,IBM Infoprint 1312,5,107460.05,MXP,537300.25,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
37,37,13,Not Cancelled,Closed,Factura,Y,401,00:00.0,00:00.0,A00002,IBM Infoprint 1222,5,53730.03,MXP,268650.15,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
37,37,13,Not Cancelled,Closed,Factura,Y,401,00:00.0,00:00.0,A00003,IBM Infoprint 1226,5,80594.93,MXP,402974.65,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
37,37,13,Not Cancelled,Closed,Factura,Y,401,00:00.0,00:00.0,P10003,PC Set 1,2,80685.93,MXP,161371.86,-1,Brad Thompson,105,PCs,1,I-Tech,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
38,38,13,Not Cancelled,Closed,Factura,Y,402,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,3,436396.62,MXP,1309189.86,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
38,38,13,Not Cancelled,Closed,Factura,Y,402,00:00.0,00:00.0,P10003,PC Set 1,3,92212.5,MXP,276637.5,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
38,38,13,Not Cancelled,Closed,Factura,Y,402,00:00.0,00:00.0,LM4029MC,Memory Chip,10,15351.38,MXP,153513.8,-1,Jim Boswick,103,Accesorios,8,A+ Electronics,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
39,39,13,Not Cancelled,Closed,Factura,Y,403,00:00.0,00:00.0,A00001,IBM Infoprint 1312,5,153514.36,MXP,767571.8,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
39,39,13,Not Cancelled,Closed,Factura,Y,403,00:00.0,00:00.0,A00003,IBM Infoprint 1226,5,115135.62,MXP,575678.1,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
39,39,13,Not Cancelled,Closed,Factura,Y,403,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,5,153514.36,MXP,767571.8,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
39,39,13,Not Cancelled,Closed,Factura,Y,403,00:00.0,00:00.0,B10000,Printer Label,50,383.9,MXP,19195,-1,Bill Levine,100,Artículos,5,LeMon,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
39,39,13,Not Cancelled,Closed,Factura,Y,403,00:00.0,00:00.0,LM4029MC,Memory Chip,5,19189.22,MXP,95946.1,-1,Bill Levine,103,Accesorios,8,A+ Electronics,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
40,40,13,Not Cancelled,Closed,Factura,Y,404,00:00.0,00:00.0,S10000,Server Point 10000,3,708084.86,MXP,2124254.58,-1,Bill Levine,104,Servidores,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
40,40,13,Not Cancelled,Closed,Factura,Y,404,00:00.0,00:00.0,A00006,HP 600 Series Inc,10,153514.36,MXP,1535143.6,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
40,40,13,Not Cancelled,Closed,Factura,Y,404,00:00.0,00:00.0,P10004,PC Set 2,3,192022.8,MXP,576068.4,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
41,41,13,Not Cancelled,Closed,Factura,Y,405,00:00.0,00:00.0,A00002,IBM Infoprint 1222,6,76757.18,MXP,460543.08,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
41,41,13,Not Cancelled,Closed,Factura,Y,405,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,2,545495.78,MXP,1090991.56,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
41,41,13,Not Cancelled,Closed,Factura,Y,405,00:00.0,00:00.0,P10003,PC Set 1,2,115265.62,MXP,230531.24,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
42,42,13,Not Cancelled,Closed,Factura,Y,406,00:00.0,00:00.0,A00001,IBM Infoprint 1312,3,76757.18,MXP,230271.54,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
42,42,13,Not Cancelled,Closed,Factura,Y,406,00:00.0,00:00.0,A00002,IBM Infoprint 1222,2,38378.59,MXP,76757.18,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
42,42,13,Not Cancelled,Closed,Factura,Y,406,00:00.0,00:00.0,A00003,IBM Infoprint 1226,6,57567.81,MXP,345406.86,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
42,42,13,Not Cancelled,Closed,Factura,Y,406,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,5,95946.4,MXP,479732,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
43,43,13,Not Cancelled,Closed,Factura,Y,407,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,10,122811.49,MXP,1228114.9,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
43,43,13,Not Cancelled,Closed,Factura,Y,407,00:00.0,00:00.0,A00006,HP 600 Series Inc,10,122811.49,MXP,1228114.9,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
43,43,13,Not Cancelled,Closed,Factura,Y,407,00:00.0,00:00.0,B10000,Printer Label,100,307.12,MXP,30712,-1,Sofia Klogg,100,Artículos,5,LeMon,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
43,43,13,Not Cancelled,Closed,Factura,Y,407,00:00.0,00:00.0,C00010,Mouse USB,10,6140.64,MXP,61406.4,-1,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
43,43,13,Not Cancelled,Closed,Factura,Y,407,00:00.0,00:00.0,S10000,Server Point 10000,10,566467.89,MXP,5664678.9,-1,Sofia Klogg,104,Servidores,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
44,44,13,Not Cancelled,Closed,Factura,Y,408,00:00.0,00:00.0,A00001,IBM Infoprint 1312,5,76757.18,MXP,383785.9,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
44,44,13,Not Cancelled,Closed,Factura,Y,408,00:00.0,00:00.0,A00002,IBM Infoprint 1222,5,38378.59,MXP,191892.95,-1,Jim Boswick,101,Impresoras J.B.,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
44,44,13,Not Cancelled,Closed,Factura,Y,408,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,5,95946.4,MXP,479732,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
44,44,13,Not Cancelled,Closed,Factura,Y,408,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,5,261234.18,MXP,1306170.9,-1,Jim Boswick,105,PCs,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
45,45,13,Not Cancelled,Closed,Factura,Y,409,00:00.0,00:00.0,A00003,IBM Infoprint 1226,8,115135.62,MXP,921084.96,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
45,45,13,Not Cancelled,Closed,Factura,Y,409,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,6,153514.36,MXP,921086.16,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
45,45,13,Not Cancelled,Closed,Factura,Y,409,00:00.0,00:00.0,A00006,HP 600 Series Inc,5,153514.36,MXP,767571.8,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
46,46,13,Not Cancelled,Closed,Factura,Y,410,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,2,545495.78,MXP,1090991.56,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
46,46,13,Not Cancelled,Closed,Factura,Y,410,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,2,522468.36,MXP,1044936.72,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
46,46,13,Not Cancelled,Closed,Factura,Y,410,00:00.0,00:00.0,P10003,PC Set 1,4,115265.62,MXP,461062.48,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
46,46,13,Not Cancelled,Closed,Factura,Y,410,00:00.0,00:00.0,P10004,PC Set 2,4,192022.8,MXP,768091.2,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
47,47,13,Not Cancelled,Closed,Factura,Y,411,00:00.0,00:00.0,S10000,Server Point 10000,5,566467.89,MXP,2832339.45,-1,Jim Boswick,104,Servidores,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
48,48,13,Not Cancelled,Closed,Factura,Y,412,00:00.0,00:00.0,B10000,Printer Label,100,307.12,MXP,30712,-1,Brad Thompson,100,Artículos,5,LeMon,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
49,49,13,Not Cancelled,Closed,Factura,Y,413,00:00.0,00:00.0,C00008,Monitor 19' TFT,10,53730.03,MXP,537300.3,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
49,49,13,Not Cancelled,Closed,Factura,Y,413,00:00.0,00:00.0,A00002,IBM Infoprint 1222,10,53730.03,MXP,537300.3,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
49,49,13,Not Cancelled,Closed,Factura,Y,413,00:00.0,00:00.0,A00003,IBM Infoprint 1226,10,80594.93,MXP,805949.3,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
49,49,13,Not Cancelled,Closed,Factura,Y,413,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,10,134324.96,MXP,1343249.6,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
50,50,13,Not Cancelled,Closed,Factura,Y,414,00:00.0,00:00.0,P10003,PC Set 1,3,80685.93,MXP,242057.79,-1,Gerente de Ventas,105,PCs,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
50,50,13,Not Cancelled,Closed,Factura,Y,414,00:00.0,00:00.0,P10004,PC Set 2,3,134415.96,MXP,403247.88,-1,Gerente de Ventas,100,Artículos,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
