_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
4219244,38.0785,-81.6692,8000,ANF,ML,2.9,WEST VIRGINIA,29/10/2012 20:24,29/10/2012 16:24,1,1
4309456,38.0923,-81.6586,12100,ANF,ML,2.5,WEST VIRGINIA,02/11/2012 19:27,02/11/2012 15:27,1,1
4309492,38.0047,-81.4256,3500,ANF,ML,2.9,WEST VIRGINIA,06/11/2012 21:32,06/11/2012 16:32,1,1
4220926,37.6105,-82.4557,5900,ANF,ML,2.7,WEST VIRGINIA,07/12/2012 21:30,07/12/2012 16:30,1,1
4599578,39.7428,-79.7493,9900,ANF,ML,1.9,WEST VIRGINIA,27/12/2013 18:20,27/12/2013 13:20,1,1
4220924,37.8631,-81.7757,12900,ANF,ML,2.6,WEST VIRGINIA,07/12/2012 21:08,07/12/2012 16:08,1,1
5110465,38.1286,-80.4896,4200,ANF,ML,2.6,WEST VIRGINIA,25/11/2014 20:53,25/11/2014 15:53,1,1
4638351,43.0069,-76.3628,11200,ANF,ML,1.9,NEW YORK,10/01/2014 17:46,10/01/2014 12:46,1,1
4638383,42.5283,-73.852,11900,ANF,ML,2.2,NEW YORK,14/01/2014 18:26,14/01/2014 13:26,1,1
4638395,37.9303,-81.3435,2300,ANF,ML,2.5,WEST VIRGINIA,15/01/2014 20:02,15/01/2014 15:02,1,1
4221131,37.8434,-81.7465,4100,ANF,ML,2.8,WEST VIRGINIA,28/12/2012 21:05,28/12/2012 16:05,1,1
4221101,37.9965,-81.3481,2700,ANF,ML,3.1,WEST VIRGINIA,26/12/2012 21:18,26/12/2012 16:18,0,1
4221159,38.0759,-81.9874,8300,ANF,ML,2.6,WEST VIRGINIA,31/12/2012 16:02,31/12/2012 11:02,0,1
4223383,38.1228,-82.0242,6500,ANF,ML,2.8,WEST VIRGINIA,11/01/2013 12:51,11/01/2013 07:51,0,1
4223366,37.1756,-81.5974,6000,ANF,ML,2.5,WEST VIRGINIA,09/01/2013 22:08,09/01/2013 17:08,1,1
4223434,37.727,-82.0382,7400,ANF,ML,2.5,WEST VIRGINIA,15/01/2013 21:44,15/01/2013 16:44,1,1
4310337,37.8617,-81.6628,11300,ANF,ML,2.3,WEST VIRGINIA,05/02/2013 20:17,05/02/2013 15:17,1,1
4310338,37.9389,-81.3595,5400,ANF,ML,2.7,WEST VIRGINIA,05/02/2013 20:58,05/02/2013 15:58,1,1
4310339,38.0621,-81.6578,9100,ANF,ML,2.5,WEST VIRGINIA,05/02/2013 21:00,05/02/2013 16:00,1,1
4310372,41.4976,-77.3517,7000,ANF,ML,2.3,PENNSYLVANIA,07/02/2013 19:17,07/02/2013 14:17,1,1
usp00000s4,39.718,-75.441,14000,NEIC,lg,3.8,New Jersey,28/02/1973 08:21,28/02/1973 03:21,0,0
usp00002qn,43.9,-74.412,1000,NEIC,mb,3.4,New York,15/07/1973 10:32,15/07/1973 06:32,0,0
usp00005q5,38.917,-77.78,2000,NEIC,lg,2.5,Virginia,23/03/1974 09:46,23/03/1974 05:46,0,0
usp0000644,41.004,-75.955,3000,NEIC,mb,3,Pennsylvania,27/04/1974 14:45,27/04/1974 10:45,0,0
usp00006jz,37.382,-80.419,8000,NEIC,lg,3.6,West Virginia,30/05/1974 21:28,30/05/1974 17:28,0,0
usp00006p4,41.571,-73.94,2000,NEIC,ml,3.3,New York,07/06/1974 19:45,07/06/1974 15:45,0,0
usp00008g9,39.095,-81.593,11000,NEIC,lg,3.4,West Virginia,20/10/1974 15:13,20/10/1974 11:13,0,0
usp000f9db,43.325,-76.966,7000,NEIC,ml,2.6,New York,11/04/2007 02:32,10/04/2007 22:32,0,0
4767828,37.8876,-81.2202,11700,ANF,ML,2.4,WEST VIRGINIA,19/02/2014 23:03,19/02/2014 18:03,1,1
4766642,40.8347,-78.6593,5900,ANF,ML,2,PENNSYLVANIA,03/03/2014 19:33,03/03/2014 14:33,1,1
4766653,42.503,-73.852,10700,ANF,ML,2.2,NEW YORK,04/03/2014 20:09,04/03/2014 15:09,1,1
4766810,40.3757,-74.6601,22400,ANF,ML,2.2,NEW JERSEY,14/03/2014 17:00,14/03/2014 13:00,1,1
5005436,44.0724,-75.8896,16900,ANF,ML,2.3,NEW YORK,22/09/2014 15:33,22/09/2014 11:33,1,1
4767791,38.31,-80.9764,15800,ANF,ML,2.6,WEST VIRGINIA,14/02/2014 19:00,14/02/2014 14:00,1,1
4767815,37.3927,-81.2833,5000,ANF,ML,2.1,WEST VIRGINIA,18/02/2014 15:57,18/02/2014 10:57,1,1
4767822,43.007,-76.355,14900,ANF,ML,2.2,NEW YORK,19/02/2014 18:02,19/02/2014 13:02,1,1
4225359,37.8611,-81.759,5400,ANF,ML,2.5,WEST VIRGINIA,06/03/2013 22:17,06/03/2013 17:17,1,1
4225376,37.8602,-81.7522,3700,ANF,ML,2.5,WEST VIRGINIA,07/03/2013 21:46,07/03/2013 16:46,1,1
4767814,39.512,-77.1912,10800,ANF,ML,1.4,VIRGINIA,18/02/2014 15:55,18/02/2014 10:55,0,1
4225580,38.1168,-81.3519,11900,ANF,ML,2.7,WEST VIRGINIA,21/03/2013 20:10,21/03/2013 16:10,1,1
4225584,37.7252,-82.0389,10600,ANF,ML,2.5,WEST VIRGINIA,21/03/2013 21:06,21/03/2013 17:06,1,1
5111789,43.7411,-74.1111,14000,ANF,ML,2.1,NEW YORK,28/01/2015 17:43,28/01/2015 12:43,1,1
5111796,38.1291,-80.4586,3300,ANF,ML,2.3,WEST VIRGINIA,29/01/2015 16:27,29/01/2015 11:27,1,1
5111806,37.8865,-81.2449,3900,ANF,ML,2.6,WEST VIRGINIA,29/01/2015 21:29,29/01/2015 16:29,1,1
4820677,37.976,-81.4071,1300,ANF,ML,2.5,WEST VIRGINIA,15/07/2014 19:57,15/07/2014 15:57,1,1
4310620,37.7476,-82.0349,4200,ANF,ML,2.7,WEST VIRGINIA,28/02/2013 16:44,28/02/2013 11:44,1,1
4766875,38.0582,-81.6609,4900,ANF,ML,2.5,WEST VIRGINIA,19/03/2014 21:07,19/03/2014 17:07,1,1
4766948,41.4455,-77.4008,12900,ANF,ML,2,PENNSYLVANIA,24/03/2014 17:53,24/03/2014 13:53,0,1
4766905,41.4608,-77.3542,12300,ANF,ML,2.3,PENNSYLVANIA,21/03/2014 17:59,21/03/2014 13:59,1,1
4766963,42.905,-74.1389,7400,ANF,ML,1.9,NEW YORK,25/03/2014 16:02,25/03/2014 12:02,1,1
4310832,38.0778,-81.6676,7600,ANF,ML,2.7,WEST VIRGINIA,05/04/2013 20:03,05/04/2013 16:03,1,1
4311132,37.9224,-81.3574,14300,ANF,ML,2.4,WEST VIRGINIA,30/04/2013 11:00,30/04/2013 07:00,1,1
4225641,40.0829,-81.0189,6500,ANF,ML,2.4,OHIO,25/03/2013 19:51,25/03/2013 15:51,0,1
usp000fbyb,43.706,-73.249,5600,NEIC,mblg,2.9,Vermont,14/05/2007 08:10,14/05/2007 04:10,0,0
usp000fbzw,40.311,-76.03,7000,NEIC,mblg,2.1,Pennsylvania,15/05/2007 04:19,15/05/2007 00:19,0,0
usp000fgz1,42.6,-74.12,14000,NEIC,md,2.6,New York,24/07/2007 00:48,23/07/2007 20:48,0,0
usp000g1vf,45.017,-75.58,18000,NEIC,md,2.8,"Ontario-Quebec border region, Canada",20/03/2008 17:25,20/03/2008 13:25,0,0
usp000gj49,45.223,-73.887,18000,NEIC,ml,2.9,"southern Quebec, Canada",02/10/2008 04:10,02/10/2008 00:10,0,0
4225666,38.0981,-82.0248,5800,ANF,ML,2.6,WEST VIRGINIA,27/03/2013 11:59,27/03/2013 07:59,0,1
4369085,37.848,-81.5219,2600,ANF,ML,3,WEST VIRGINIA,02/05/2013 19:58,02/05/2013 15:58,0,1
4369068,37.8779,-82.1735,2300,ANF,ML,2.7,WEST VIRGINIA,01/05/2013 19:57,01/05/2013 15:57,1,1
4369095,37.9399,-81.3525,7300,ANF,ML,2.4,WEST VIRGINIA,03/05/2013 11:00,03/05/2013 07:00,1,1
4808365,43.0254,-74.6929,11700,ANF,ML,2.1,NEW YORK,01/05/2014 14:55,01/05/2014 10:55,1,1
4808402,38.0587,-81.6518,3100,ANF,ML,2.5,WEST VIRGINIA,05/05/2014 18:48,05/05/2014 14:48,1,1
4808557,37.8771,-81.2298,9600,ANF,ML,2.5,WEST VIRGINIA,20/05/2014 21:25,20/05/2014 17:25,1,1
4808403,41.4608,-77.3713,11600,ANF,ML,2.5,PENNSYLVANIA,05/05/2014 19:14,05/05/2014 15:14,1,1
4808435,42.9148,-74.1291,4600,ANF,ML,1.9,NEW YORK,08/05/2014 14:39,08/05/2014 10:39,1,1
5005438,42.9816,-75.1868,14400,ANF,ML,2.4,NEW YORK,22/09/2014 17:34,22/09/2014 13:34,1,1
4372715,38.1088,-81.9927,11500,ANF,ML,2.5,WEST VIRGINIA,30/07/2013 14:45,30/07/2013 10:45,0,1
4372719,39.5475,-78.9344,13100,ANF,ML,2,VIRGINIA,30/07/2013 18:59,30/07/2013 14:59,0,1
4820833,43.0204,-74.7073,12900,ANF,ML,2,NEW YORK,30/07/2014 14:27,30/07/2014 10:27,1,1
4820838,38.0803,-81.6653,5800,ANF,ML,2.2,WEST VIRGINIA,30/07/2014 19:46,30/07/2014 15:46,1,1
4310626,38.0827,-81.36,17500,ANF,ML,2.5,WEST VIRGINIA,28/02/2013 21:18,28/02/2013 16:18,1,1
4219051,37.7502,-82.0936,2900,ANF,ML,2.7,WEST VIRGINIA,10/10/2012 20:33,10/10/2012 16:33,1,1
4310586,38.019,-81.3928,17400,ANF,ML,2.6,WEST VIRGINIA,25/02/2013 21:39,25/02/2013 16:39,1,1
4310594,38.0624,-81.6455,15400,ANF,ML,2.7,WEST VIRGINIA,26/02/2013 20:58,26/02/2013 15:58,1,1
4225329,38.0899,-81.3776,12800,ANF,ML,2.5,WEST VIRGINIA,05/03/2013 17:10,05/03/2013 12:10,1,1
4223445,37.7528,-82.0699,700,ANF,ML,2.8,WEST VIRGINIA,16/01/2013 17:52,16/01/2013 12:52,1,1
4808572,39.2902,-77.7949,17800,ANF,ML,1.5,VIRGINIA,22/05/2014 17:15,22/05/2014 13:15,1,1
5110335,37.8452,-82.1089,2000,ANF,ML,2.1,WEST VIRGINIA,12/11/2014 17:20,12/11/2014 12:20,1,1
4808609,43.0241,-74.6937,10700,ANF,ML,1.9,NEW YORK,27/05/2014 16:26,27/05/2014 12:26,1,1
4372022,39.7696,-79.802,7000,ANF,ML,2.1,WEST VIRGINIA,16/08/2013 15:57,16/08/2013 11:57,1,1
4372162,37.8768,-81.5817,4800,ANF,ML,2.1,WEST VIRGINIA,23/08/2013 19:13,23/08/2013 15:13,1,1
4808563,43.2451,-74.2158,14600,ANF,ML,1.7,NEW YORK,21/05/2014 16:30,21/05/2014 12:30,0,1
4372017,38.8248,-80.9404,15000,ANF,ML,2.6,WEST VIRGINIA,16/08/2013 11:19,16/08/2013 07:19,0,1
5005413,38.0391,-81.4448,6800,ANF,ML,2.4,WEST VIRGINIA,18/09/2014 20:51,18/09/2014 16:51,1,1
4225282,38.4764,-80.591,300,ANF,ML,2.6,WEST VIRGINIA,01/03/2013 21:48,01/03/2013 16:48,1,1
4374374,37.9987,-81.4161,100,ANF,ML,2.2,WEST VIRGINIA,24/09/2013 14:52,24/09/2013 10:52,1,1
4638493,40.4841,-77.8737,13300,ANF,ML,2.3,PENNSYLVANIA,24/01/2014 18:35,24/01/2014 13:35,0,1
usp0000de4,43.894,-74.636,3000,NEIC,mb,4,New York,03/11/1975 20:54,03/11/1975 15:54,0,0
4220886,37.9215,-81.9665,1100,ANF,ML,2.4,WEST VIRGINIA,04/12/2012 21:06,04/12/2012 16:06,1,1
usp0000fdj,40.998,-74.371,5000,NEIC,lg,2.4,"Greater New York area, New Jersey",11/03/1976 21:07,11/03/1976 16:07,0,0
5153926,42.6501,-74.2898,4800,ANF,ML,2,NEW YORK,08/05/2015 16:22,08/05/2015 12:22,1,1
5153932,42.9962,-76.3421,8600,ANF,ML,2,NEW YORK,11/05/2015 15:30,11/05/2015 11:30,1,1
5153942,42.9913,-76.0534,12900,ANF,ML,1.9,NEW YORK,14/05/2015 17:33,14/05/2015 13:33,1,1
5153952,42.9983,-76.0506,16700,ANF,ML,2,NEW YORK,19/05/2015 16:53,19/05/2015 12:53,1,1
5153956,42.5517,-73.8642,11400,ANF,ML,2,NEW YORK,20/05/2015 17:09,20/05/2015 13:09,1,1
5153957,43.6394,-73.8189,16300,ANF,ML,2.4,NEW YORK,20/05/2015 19:00,20/05/2015 15:00,1,1
4213942,37.5058,-82.1755,2500,ANF,ML,2.6,WEST VIRGINIA,23/08/2012 15:47,23/08/2012 11:47,1,1
4214097,37.7556,-82.0993,7000,ANF,ML,2.5,WEST VIRGINIA,31/08/2012 20:48,31/08/2012 16:48,1,1
4217587,37.2152,-81.6793,6100,ANF,ML,2.7,WEST VIRGINIA,04/09/2012 21:26,04/09/2012 17:26,1,1
4217618,37.8092,-81.8087,5300,ANF,ML,2.5,WEST VIRGINIA,07/09/2012 20:17,07/09/2012 16:17,1,1
4217670,37.3903,-82.2271,9900,ANF,ML,2.6,WEST VIRGINIA,12/09/2012 18:23,12/09/2012 14:23,1,1
5005387,38.1141,-82.0543,500,ANF,ML,2.3,WEST VIRGINIA,16/09/2014 20:17,16/09/2014 16:17,0,1
5005422,38.1165,-82.0371,300,ANF,ML,2.4,WEST VIRGINIA,19/09/2014 20:15,19/09/2014 16:15,0,1
5153976,43.1047,-73.8586,16000,ANF,ML,1.6,NEW YORK,26/05/2015 16:44,26/05/2015 12:44,1,1
5153914,40.6732,-76.2443,14200,ANF,ML,2,PENNSYLVANIA,05/05/2015 14:14,05/05/2015 10:14,1,1
4223529,37.649,-81.9099,5600,ANF,ML,2.7,WEST VIRGINIA,22/01/2013 14:58,22/01/2013 09:58,1,1
4223604,37.956,-81.3413,6500,ANF,ML,2.4,WEST VIRGINIA,25/01/2013 22:37,25/01/2013 17:37,1,1
4369409,40.1968,-80.9572,14900,ANF,ML,2.4,PENNSYLVANIA,20/05/2013 18:12,20/05/2013 14:12,1,1
5006120,37.7423,-82.02,300,ANF,ML,2.5,WEST VIRGINIA,08/08/2014 16:46,08/08/2014 12:46,1,1
5006257,40.8153,-76.2636,100,ANF,ML,2.3,PENNSYLVANIA,26/08/2014 13:45,26/08/2014 09:45,1,1
4369411,37.8678,-82.1678,2000,ANF,ML,2.5,WEST VIRGINIA,20/05/2013 19:56,20/05/2013 15:56,1,1
5110401,38.1164,-81.4357,100,ANF,ML,2.3,WEST VIRGINIA,18/11/2014 20:37,18/11/2014 15:37,1,1
4225328,37.8425,-81.8598,12000,ANF,ML,2.6,WEST VIRGINIA,05/03/2013 16:37,05/03/2013 11:37,1,1
5005443,38.1951,-81.8214,8300,ANF,ML,2.3,WEST VIRGINIA,23/09/2014 16:34,23/09/2014 12:34,1,1
4369755,38.0576,-81.6913,1200,ANF,ML,2.5,WEST VIRGINIA,04/06/2013 15:20,04/06/2013 11:20,1,1
4225541,37.7408,-82.0585,6900,ANF,ML,2.5,WEST VIRGINIA,18/03/2013 21:26,18/03/2013 17:26,1,1
5111671,37.3126,-82.2593,100,ANF,ML,2.9,WEST VIRGINIA,12/01/2015 21:46,12/01/2015 16:46,1,1
4808639,37.7388,-82.0212,200,ANF,ML,2.1,WEST VIRGINIA,30/05/2014 17:12,30/05/2014 13:12,1,1
4369904,38.0742,-81.6732,4800,ANF,ML,2.5,WEST VIRGINIA,17/06/2013 20:14,17/06/2013 16:14,1,1
4369940,41.466,-77.3652,8000,ANF,ML,2.5,PENNSYLVANIA,20/06/2013 19:00,20/06/2013 15:00,1,1
4219262,38.062,-81.6877,7700,ANF,ML,2.7,WEST VIRGINIA,31/10/2012 20:43,31/10/2012 16:43,1,1
4221124,37.9142,-81.6356,32300,ANF,ML,2.8,WEST VIRGINIA,28/12/2012 16:24,28/12/2012 11:24,1,1
4223352,37.7638,-82.0907,2700,ANF,ML,2.4,WEST VIRGINIA,08/01/2013 22:03,08/01/2013 17:03,1,1
4372604,42.9685,-75.1439,4200,ANF,ML,2.7,NEW YORK,17/07/2013 18:49,17/07/2013 14:49,1,1
usp000gkjn,40.078,-76.963,5000,NEIC,md,2.1,Pennsylvania,19/10/2008 08:22,19/10/2008 04:22,0,0
usp000gkjr,40.092,-76.974,4000,NEIC,md,1.8,Pennsylvania,19/10/2008 08:58,19/10/2008 04:58,0,0
usp000gkjt,40.1,-77.009,5000,NEIC,md,1.7,Pennsylvania,19/10/2008 09:17,19/10/2008 05:17,0,0
usp000gkmj,40.09,-76.984,5000,NEIC,md,1.5,Pennsylvania,20/10/2008 02:16,19/10/2008 22:16,0,0
usp000gkvt,40.068,-76.962,5000,NEIC,md,1.2,Pennsylvania,23/10/2008 15:55,23/10/2008 11:55,0,0
usp000grke,40.114,-76.403,4000,NEIC,md,3.4,Pennsylvania,27/12/2008 05:04,27/12/2008 00:04,0,0
4371859,38.467,-80.5489,8100,ANF,ML,2.1,WEST VIRGINIA,06/08/2013 20:13,06/08/2013 16:13,1,1
4371870,37.9097,-81.3554,3600,ANF,ML,2.4,WEST VIRGINIA,07/08/2013 11:02,07/08/2013 07:02,1,1
4374069,41.4341,-77.3931,2000,ANF,ML,2.7,PENNSYLVANIA,06/09/2013 19:36,06/09/2013 15:36,0,1
4225606,37.892,-81.5745,11400,ANF,ML,2.8,WEST VIRGINIA,22/03/2013 22:25,22/03/2013 18:25,1,1
5110237,37.3032,-82.0687,1200,ANF,ML,2.5,WEST VIRGINIA,03/11/2014 21:17,03/11/2014 16:17,1,1
4371964,38.0504,-81.3716,13200,ANF,ML,2.6,WEST VIRGINIA,13/08/2013 19:58,13/08/2013 15:58,1,1
4310976,37.8643,-81.8862,12000,ANF,ML,2.1,WEST VIRGINIA,17/04/2013 19:40,17/04/2013 15:40,1,1
4372002,40.6085,-79.0926,7400,ANF,ML,2.4,PENNSYLVANIA,15/08/2013 18:18,15/08/2013 14:18,1,1
4374119,37.1885,-81.5805,3400,ANF,ML,2.5,WEST VIRGINIA,09/09/2013 22:58,09/09/2013 18:58,1,1
4374129,41.4594,-77.36,12200,ANF,ML,2.4,PENNSYLVANIA,10/09/2013 19:19,10/09/2013 15:19,1,1
4374247,41.4546,-77.3646,5700,ANF,ML,2.1,PENNSYLVANIA,17/09/2013 21:09,17/09/2013 17:09,1,1
4374309,41.4676,-77.3785,8500,ANF,ML,2.5,PENNSYLVANIA,20/09/2013 17:52,20/09/2013 13:52,1,1
4488505,38.0838,-81.4127,4800,ANF,ML,2.3,WEST VIRGINIA,11/10/2013 20:26,11/10/2013 16:26,1,1
4488541,43.3595,-73.5804,13400,ANF,ML,1.7,NEW YORK,14/10/2013 18:01,14/10/2013 14:01,1,1
4488662,44.2762,-73.6392,14800,ANF,ML,1.6,NEW YORK,23/10/2013 16:02,23/10/2013 12:02,1,1
4488687,38.0122,-81.4459,8900,ANF,ML,2.5,WEST VIRGINIA,25/10/2013 20:08,25/10/2013 16:08,1,1
4488738,42.9158,-74.1278,6400,ANF,ML,1.9,NEW YORK,30/10/2013 15:19,30/10/2013 11:19,1,1
4488114,41.1043,-78.3813,14900,ANF,ML,2.2,PENNSYLVANIA,19/11/2013 18:44,19/11/2013 13:44,1,1
4488035,42.5149,-73.86,14100,ANF,ML,2.1,NEW YORK,13/11/2013 19:45,13/11/2013 14:45,1,1
4488124,38.0716,-81.6919,9800,ANF,ML,2.4,WEST VIRGINIA,20/11/2013 15:00,20/11/2013 10:00,1,1
4488145,41.463,-77.3595,12000,ANF,ML,2.4,PENNSYLVANIA,21/11/2013 16:48,21/11/2013 11:48,1,1
4488162,37.8452,-81.7205,3500,ANF,ML,2.2,WEST VIRGINIA,22/11/2013 18:22,22/11/2013 13:22,1,1
4488164,38.0254,-81.4719,13400,ANF,ML,2.1,WEST VIRGINIA,22/11/2013 20:16,22/11/2013 15:16,1,1
4599569,40.8008,-78.4617,10000,ANF,ML,2.3,PENNSYLVANIA,24/12/2013 17:05,24/12/2013 12:05,1,1
4638571,42.4962,-73.8838,12000,ANF,ML,2,NEW YORK,31/01/2014 18:10,31/01/2014 13:10,1,1
4766991,42.6456,-74.3447,19500,ANF,ML,2.3,NEW YORK,27/03/2014 16:19,27/03/2014 12:19,1,1
5006274,41.4714,-77.3644,11200,ANF,ML,2.3,PENNSYLVANIA,28/08/2014 19:03,28/08/2014 15:03,1,1
5006278,43.0173,-75.7126,18000,ANF,ML,2.4,NEW YORK,29/08/2014 15:19,29/08/2014 11:19,1,1
5005324,40.164,-80.9552,7900,ANF,ML,2.6,PENNSYLVANIA,12/09/2014 18:01,12/09/2014 14:01,1,1
5007444,39.5852,-78.9009,14200,ANF,ML,2.3,VIRGINIA,01/10/2014 17:43,01/10/2014 13:43,1,1
5111753,38.0612,-81.489,20400,ANF,ML,2.4,WEST VIRGINIA,22/01/2015 21:04,22/01/2015 16:04,1,1
5111760,41.4487,-77.4066,10900,ANF,ML,2.3,PENNSYLVANIA,23/01/2015 19:28,23/01/2015 14:28,0,1
5007460,38.1437,-81.8925,6700,ANF,ML,2.3,WEST VIRGINIA,03/10/2014 15:44,03/10/2014 11:44,1,1
5007485,44.0969,-75.4061,9400,ANF,ML,1.5,NEW YORK,07/10/2014 11:31,07/10/2014 07:31,1,1
5007505,41.4655,-77.3796,8700,ANF,ML,2.4,PENNSYLVANIA,09/10/2014 19:08,09/10/2014 15:08,1,1
usp000j2aw,40.083,-74.989,4200,NEIC,ml,1.7,"Greater Philadelphia area, Pennsylvania",28/05/2011 01:33,27/05/2011 21:33,0,0
5115012,38.1187,-80.428,2800,ANF,ML,2.6,WEST VIRGINIA,24/03/2015 15:17,24/03/2015 11:17,1,1
4374268,38.1389,-80.4718,4700,ANF,ML,2.3,WEST VIRGINIA,18/09/2013 19:59,18/09/2013 15:59,1,1
5153902,42.4957,-73.8537,14200,ANF,ML,2.2,NEW YORK,01/05/2015 14:06,01/05/2015 10:06,1,1
5153906,43.4364,-73.4907,13000,ANF,ML,1.7,NEW YORK,01/05/2015 20:13,01/05/2015 16:13,1,1
5153913,41.4543,-77.3744,8800,ANF,ML,2.6,PENNSYLVANIA,04/05/2015 20:26,04/05/2015 16:26,1,1
5153974,43.7858,-76.1696,10100,ANF,ML,2,NEW YORK,26/05/2015 15:01,26/05/2015 11:01,1,1
5153980,42.5196,-73.8821,13100,ANF,ML,2,NEW YORK,28/05/2015 17:06,28/05/2015 13:06,1,1
5153986,42.9547,-75.4589,7700,ANF,ML,2.1,NEW YORK,29/05/2015 14:06,29/05/2015 10:06,1,1
5006215,42.928,-74.1086,7200,ANF,ML,2,NEW YORK,20/08/2014 14:47,20/08/2014 10:47,1,1
5006235,38.0949,-81.6421,8800,ANF,ML,2.3,WEST VIRGINIA,22/08/2014 17:12,22/08/2014 13:12,1,1
5114994,41.4637,-77.3686,12300,ANF,ML,2.5,PENNSYLVANIA,19/03/2015 18:19,19/03/2015 14:19,1,1
4374434,37.4576,-82.0371,1100,ANF,ML,2.2,WEST VIRGINIA,27/09/2013 19:32,27/09/2013 15:32,1,1
4488688,37.6113,-82.3794,1100,ANF,ML,2.2,WEST VIRGINIA,25/10/2013 20:32,25/10/2013 16:32,1,1
4638575,37.3509,-81.4627,1500,ANF,ML,2.6,WEST VIRGINIA,31/01/2014 19:57,31/01/2014 14:57,1,1
4815766,37.7561,-82.0194,1400,ANF,ML,2.6,WEST VIRGINIA,26/06/2014 21:20,26/06/2014 17:20,1,1
4487956,37.6582,-81.2424,2000,ANF,ML,2.4,WEST VIRGINIA,07/11/2013 20:33,07/11/2013 15:33,1,1
5007577,37.7332,-82.0084,8400,ANF,ML,2.2,WEST VIRGINIA,22/10/2014 21:08,22/10/2014 17:08,1,1
5007603,40.3929,-74.6308,12200,ANF,ML,2.1,NEW JERSEY,28/10/2014 16:00,28/10/2014 12:00,1,1
5007620,42.9844,-75.188,2800,ANF,ML,2.2,NEW YORK,30/10/2014 15:15,30/10/2014 11:15,1,1
5110277,38.0329,-81.3248,8400,ANF,ML,2.5,WEST VIRGINIA,06/11/2014 21:21,06/11/2014 16:21,1,1
5110281,40.7638,-76.4982,13600,ANF,ML,2.2,PENNSYLVANIA,07/11/2014 14:57,07/11/2014 09:57,1,1
5110287,37.5886,-82.43,5300,ANF,ML,2.2,WEST VIRGINIA,07/11/2014 18:25,07/11/2014 13:25,1,1
5110316,37.4554,-82.1528,5400,ANF,ML,2.1,WEST VIRGINIA,10/11/2014 22:01,10/11/2014 17:01,1,1
5110372,38.1156,-81.4099,3600,ANF,ML,2.1,WEST VIRGINIA,14/11/2014 20:32,14/11/2014 15:32,1,1
5110409,37.7267,-82.1294,7600,ANF,ML,2.3,WEST VIRGINIA,19/11/2014 15:01,19/11/2014 10:01,1,1
5109396,38.1171,-81.4132,6000,ANF,ML,2,WEST VIRGINIA,17/12/2014 20:52,17/12/2014 15:52,1,1
5111626,40.8314,-76.089,12400,ANF,ML,2.1,PENNSYLVANIA,02/01/2015 17:09,02/01/2015 12:09,1,1
5111670,37.7374,-82.0135,2500,ANF,ML,2.5,WEST VIRGINIA,12/01/2015 21:15,12/01/2015 16:15,1,1
5111706,38.1357,-80.4666,5500,ANF,ML,2.6,WEST VIRGINIA,16/01/2015 21:00,16/01/2015 16:00,1,1
5114987,40.1931,-80.9943,8100,ANF,ML,2.8,PENNSYLVANIA,17/03/2015 19:51,17/03/2015 15:51,1,1
5114995,37.9653,-81.4602,6100,ANF,ML,2.3,WEST VIRGINIA,19/03/2015 20:00,19/03/2015 16:00,1,1
5114997,37.7725,-81.9547,7700,ANF,ML,2.4,WEST VIRGINIA,19/03/2015 21:27,19/03/2015 17:27,1,1
5115029,37.3933,-81.5924,3000,ANF,ML,2.1,WEST VIRGINIA,31/03/2015 22:07,31/03/2015 18:07,1,1
5153945,42.5158,-73.8543,10500,ANF,ML,2.1,NEW YORK,15/05/2015 18:25,15/05/2015 14:25,1,1
5153948,44.0689,-75.8733,14100,ANF,ML,2.1,NEW YORK,18/05/2015 15:13,18/05/2015 11:13,1,1
se101313a,38.7011,-80.8242,2800,NEIC,Md,2.2,"10km WNW of Sutton, West Virginia",13/10/2013 09:20,13/10/2013 05:20,0,0
4217680,37.4717,-82.0097,4200,ANF,ML,2.7,WEST VIRGINIA,13/09/2012 20:20,13/09/2012 16:20,1,1
5153949,43.4953,-73.4309,13300,ANF,ML,1.6,NEW YORK,18/05/2015 18:07,18/05/2015 14:07,1,1
5153951,42.1921,-73.8666,6100,ANF,ML,1.3,NEW YORK,19/05/2015 14:05,19/05/2015 10:05,1,1
5153954,42.9298,-74.9528,2400,ANF,ML,1.9,NEW YORK,20/05/2015 14:24,20/05/2015 10:24,1,1
5153962,44.4187,-74.1572,14200,ANF,ML,2.1,NEW YORK,21/05/2015 17:24,21/05/2015 13:24,1,1
5153978,43.3268,-73.5882,14400,ANF,ML,1.6,NEW YORK,27/05/2015 15:00,27/05/2015 11:00,1,1
4217814,37.4682,-82.1146,13100,ANF,ML,2.4,WEST VIRGINIA,27/09/2012 21:37,27/09/2012 17:37,1,1
4221021,37.6216,-82.3916,3200,ANF,ML,2.5,WEST VIRGINIA,17/12/2012 21:15,17/12/2012 16:15,1,1
4309537,37.7302,-82.0742,10700,ANF,ML,2.6,WEST VIRGINIA,12/11/2012 21:44,12/11/2012 16:44,1,1
4309543,37.9236,-81.6557,2400,ANF,ML,2.9,WEST VIRGINIA,14/11/2012 18:27,14/11/2012 13:27,1,1
4220954,37.5559,-82.4352,13500,ANF,ML,2.6,WEST VIRGINIA,10/12/2012 21:23,10/12/2012 16:23,1,1
